Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,EL Cohort,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Homeless Cohort,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Male,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Migrant Cohort,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Military Cohort,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,Special Education,*,*,*
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,White,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,All,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Asian,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,EL Cohort,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Female,*,*,97.5
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Male,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Military Cohort,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,Special Education,*,*,*
2022,4 Year,92519,"Heritage Academy Gateway, Inc.",92522,Heritage Academy Gateway,Maricopa,White,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,All,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Asian,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Black/African American,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,EL Cohort,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Female,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Hispanic or Latino,*,*,97.6
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Male,*,*,97.6
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Military Cohort,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Multiple Races,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,Special Education,*,*,*
2022,4 Year,92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Maricopa,White,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,All,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Asian,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Black/African American,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,EL Cohort,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Female,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Male,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Military Cohort,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Multiple Races,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,Special Education,*,*,*
2022,4 Year,92657,Lincoln Preparatory Academy,92732,Great Hearts Academies - Lincoln Prep,Maricopa,White,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,All,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Asian,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,EL Cohort,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Female,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Male,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Military Cohort,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Multiple Races,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,Special Education,*,*,*
2022,4 Year,92734,"BASIS Charter Schools, Inc.",92735,BASIS Goodyear,Maricopa,White,*,*,*
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,All,*,*,41.7
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Black/African American,*,*,57.1
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,EL Cohort,*,*,62.5
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Female,*,*,46.2
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Hispanic or Latino,*,*,35.7
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Income Eligibility 1 and 2,*,*,55.6
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Male,*,*,36.4
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Military Cohort,*,*,*
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,Special Education,*,*,*
2022,4 Year,92976,Think Through Academy,1000047,Think Through Academy,Maricopa,White,*,*,50
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,All,*,*,97.8
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Asian,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Black/African American,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,EL Cohort,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Female,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Income Eligibility 1 and 2,*,*,97.8
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Male,*,*,96.3
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Military Cohort,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Multiple Races,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,Special Education,*,*,*
2022,4 Year,92982,Highland Prep,703390,Highland Prep,Maricopa,White,*,*,95.9
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,All,15,66,22.7
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Black/African American,*,*,*
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,EL Cohort,*,*,25
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Female,*,*,39.3
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Hispanic or Latino,*,*,20.4
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Homeless Cohort,*,*,50
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Income Eligibility 1 and 2,*,*,22
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Male,*,*,10.5
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Military Cohort,*,*,*
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Multiple Races,*,*,33.3
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,Special Education,*,*,*
2022,4 Year,92983,"Pathways In Education-Arizona, Inc.",850102,Pathways in Education,Maricopa,White,*,*,57.1
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,All,*,*,95.7
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,American Indian or Alaska Native,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Asian,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,EL Cohort,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Female,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Foster Care Cohort,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Hispanic or Latino,*,*,96
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Homeless Cohort,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Income Eligibility 1 and 2,*,*,91.7
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Male,*,*,93.9
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Migrant Cohort,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Military Cohort,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Multiple Races,*,*,50
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,Special Education,*,*,*
2022,4 Year,92987,ASU Preparatory Academy - Casa Grande,635758,ASU Preparatory Academy - Casa Grande HS,Pinal,White,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,All,*,*,94.7
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Asian,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Black/African American,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,EL Cohort,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Female,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Hispanic or Latino,*,*,95.7
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Income Eligibility 1 and 2,*,*,96.7
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Male,*,*,92.1
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Military Cohort,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Multiple Races,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,Special Education,*,*,*
2022,4 Year,92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Maricopa,White,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,All,*,*,92.9
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Black/African American,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,EL Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Female,*,*,91.3
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Hispanic or Latino,*,*,75
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Homeless Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Income Eligibility 1 and 2,*,*,83.3
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Male,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Migrant Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Military Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,Special Education,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,156568,"Arizona Agribusiness & Equine Center, Inc. - Mesa",Maricopa,White,*,*,95.4
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,All,*,*,92.3
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Asian,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,EL Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Female,*,*,90
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Male,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Military Cohort,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,Special Education,*,*,*
2022,4 Year,134379,Arizona Agribusiness & Equine Center INC.,1001738,AAEC Online,Maricopa,White,*,*,80
2022,4 Year,346763,ASU Preparatory Academy,92248,ASU Preparatory Academy - South Phoenix High School,Maricopa,All,*,*,82.1
